iteration,timestamp,T1_LEVEL,T2_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,J5S_LEVEL,J1S_LEVEL,J4S_LEVEL,P2_FLOW,P2_STATUS,P1_FLOW,P1_STATUS,V5_FLOW,V5_STATUS,V1_FLOW,V1_STATUS,V4_FLOW,V4_STATUS,plc4AttackerUnit
75,2025-07-10 10:24:40.150731,6.960794553534658,6.9151477669955925,67.55534214083016,62.875101546949736,58.522450554981155,58.210214258112714,58.49372107757777,7.198720902840872,67.55534158445398,58.210214091601486,0.0,0.0,300.042328887623,1.0,58.44054903150209,1.0,186.07935563181854,1.0,55.689484544245715,1.0,0
76,2025-07-10 10:24:43.147709,7.0233867882640615,6.974793503677066,67.56916700862801,62.908888545262045,58.581263744063065,58.26985943689433,58.55273983074328,7.2577396574283854,67.5691664537498,58.269859271139815,0.0,0.0,299.3136630107612,1.0,57.9649615440303,1.0,185.5783645385145,1.0,55.43640170060371,1.0,0
77,2025-07-10 10:24:45.770551,7.0854696485699575,7.034168176055246,57.69920503980293,57.705714548821184,57.75879533784498,58.329013236531004,57.76138074829613,6.466381041138792,57.699205076778355,58.32901349956548,0.0,0.0,0.0,0.0,-97.94088171304338,1.0,-12.366384343636128,1.0,-87.97156863579403,1.0,0
78,2025-07-10 10:24:48.739826,6.980570926574653,6.939947007434414,57.59884796732136,57.60589608153967,57.65733735397547,58.23479111878589,57.659881352054015,6.364881644027281,57.59884800392618,58.23479138268974,0.0,0.0,0.0,0.0,-97.6501135704666,1.0,-12.24243746207776,1.0,-88.26233098375269,1.0,0
79,2025-07-10 10:24:51.835017,6.875983636741823,6.845414418354025,57.49851119764716,57.506082363666216,57.55597395959335,58.140257635851405,57.558479329429005,6.263479620585667,57.49851123390361,58.14025790057187,0.0,0.0,0.0,0.0,-97.37700162929741,1.0,-12.125927972874706,1.0,-88.53544582223094,1.0,0
80,2025-07-10 10:24:54.629578,6.77168885636258,6.7505893065706415,57.39819563360019,57.406274163048266,57.4547009037396,58.04543168219269,57.45717023084982,6.162170521239282,57.39819566952918,58.04543194768034,0.0,0.0,0.0,0.0,-97.12041304169361,1.0,-12.016409690431828,1.0,-88.79203151252568,1.0,0
81,2025-07-10 10:24:57.683466,6.667668893175621,6.6554893833752145,57.29790274628504,57.306472140428134,57.353514357341545,57.95033096593181,57.35595003048624,6.060950320154713,57.297902781906096,57.95033123214044,0.0,0.0,0.0,0.0,-96.8792787006123,1.0,-11.913419045299634,1.0,-89.03316295629793,1.0,0
82,2025-07-10 10:25:00.939196,6.563907197467339,6.560131198564898,57.197633573239,57.206676793565315,57.252410638641166,57.85497203390922,57.25481486943646,5.959815158427161,57.19763360857041,57.85497230079562,0.0,0.0,0.0,0.0,-96.65259903442802,1.0,-11.816547516900755,1.0,-89.25984262248221,1.0,0
83,2025-07-10 10:25:03.762050,6.460388288503975,6.46453022779636,57.09738877347913,57.106888466335185,57.15138598741765,57.75937035908111,57.15376082359009,5.858761111943467,57.09738880853804,57.75937062660482,0.0,0.0,0.0,0.0,-96.43944690424178,1.0,-11.72541266043936,1.0,-89.47298895805034,1.0,0
84,2025-07-10 10:25:06.660752,6.357097664086789,6.368700971634896,56.351412943478884,56.370410732145345,56.45792998261266,57.66338445281885,56.46261684748574,5.167617264132878,56.35141299407436,57.6633848397546,0.0,0.0,0.0,0.0,-139.3471425211601,1.0,-16.921597387522525,1.0,-129.4102010780307,1.0,0
85,2025-07-10 10:25:09.080469,6.207851132211371,6.230097316441994,56.20654442092843,56.22616964510279,56.31202229907107,57.5247798514141,56.31666997565502,5.0216703916776675,56.206544471256755,57.52478023897433,0.0,0.0,0.0,0.0,-139.13828420299978,1.0,-16.83224727344168,1.0,-129.619059396191,1.0,0
86,2025-07-10 10:25:11.352745,6.058828299103394,6.091269966075671,56.061702286417834,56.08193659139561,56.16618989991277,57.38595159452456,56.17080022146716,4.875800636892322,56.06170233649048,57.38595198268229,0.0,0.0,0.0,0.0,-138.93845389986836,1.0,-16.746736093864456,1.0,-129.81889259663149,1.0,0
87,2025-07-10 10:25:14.383566,5.910019489529291,5.952228584974042,55.916886531637736,55.93771179331814,56.02043025078315,57.246909344977794,56.0250049585294,4.730005373382849,55.91688658146564,57.24690973370719,0.0,0.0,0.0,0.0,-138.74724598849753,1.0,-16.664884215629172,1.0,-130.0100889187661,1.0,0
88,2025-07-10 10:25:17.235837,5.7614154777640385,5.8129824261590475,67.07836681176302,61.60723450139629,57.15601339689967,57.107998799616304,57.12701986719425,5.832019776517226,67.07836622644456,57.10799872158281,0.0,0.0,325.1822182144897,1.0,30.32682348361959,1.0,195.75906818204203,1.0,26.098209603446776,1.0,0
89,2025-07-10 10:25:20.530011,5.793896754720675,5.840934682759189,67.08511287383574,61.623682276225836,57.1864617624123,57.135951143464595,57.157655221510254,5.862655132121108,67.08511228927266,57.135951065206356,0.0,0.0,324.8266542186928,1.0,29.896095032313497,1.0,195.5064286266861,1.0,26.173374492373114,1.0,0
90,2025-07-10 10:25:23.434115,5.825916701659428,5.868967442393807,67.0918249761708,61.64015036169756,57.21662053070246,57.163983955357914,57.18798658037889,5.892986492181867,67.09182439235579,57.16398387696534,0.0,0.0,324.4728801352731,1.0,29.497390538040236,1.0,195.25624019479437,1.0,26.218303063956228,1.0,0
91,2025-07-10 10:25:26.221025,5.857509623477396,5.897048326866761,67.09850206072761,61.65662340395289,57.24649834943249,57.19206486228686,57.21802466460715,5.923024577520089,67.09850147765363,57.1920647838366,0.0,0.0,324.1209517302708,1.0,29.12616412288571,1.0,195.00840437785882,1.0,26.237596244982342,1.0,0
92,2025-07-10 10:25:28.857232,5.888704948707602,5.925149869445,67.10514343547246,61.67308848460211,57.27610409304976,57.22016640182578,57.247780026175576,5.952779940127327,67.10514285313269,57.22016632338333,0.0,0.0,323.77090547863247,1.0,28.77873620434457,1.0,194.7628458458439,1.0,26.23498287221082,1.0,0
93,2025-07-10 10:25:31.346677,5.919528162410197,5.953248616798505,67.11174883463808,61.68953474412594,57.305446481202246,57.24826512417639,57.27726276044166,5.9822626753701424,67.1117482530261,57.24826504579818,0.0,0.0,323.4227553881275,1.0,28.452067505213563,1.0,194.51944291176915,1.0,26.21350222284491,1.0,0
94,2025-07-10 10:25:34.078516,5.950001499791565,5.981324360287626,67.11831776654527,61.705952677966756,57.33453390173625,57.27634082370699,57.30648240247924,6.011482318329953,67.1183171856548,57.27634074544177,0.0,0.0,323.0765273736403,1.0,28.143628674683896,1.0,194.27813183483522,1.0,26.175709723474938,1.0,0
95,2025-07-10 10:25:37.281547,5.980144486230717,6.009359620906501,67.1248504290695,61.72233439823835,57.3633742835916,57.30437602396792,57.335447843091465,6.040447759816296,67.12484984889457,57.30437594585811,0.0,0.0,322.7322110057682,1.0,27.851281498669778,1.0,194.03881990115224,1.0,26.12373199895046,1.0,0
96,2025-07-10 10:25:40.693347,6.009974353072637,6.0373392148340725,67.1240551257753,61.71631563739473,57.38638786199229,57.33235420449305,57.35873769662551,6.063737618355426,67.12405454636489,57.332354130100754,0.0,0.0,322.77412897422187,1.0,26.177338011166285,1.0,193.78312658204777,1.0,24.880415556935986,1.0,0
97,2025-07-10 10:25:43.611409,6.038011359353993,6.063987166346567,67.1302096376321,61.731879179729134,57.41338147931746,57.35900207067483,57.38583656294984,6.090836485420205,67.13020905889157,57.35900199651202,0.0,0.0,322.44974375445895,1.0,25.92969631393771,1.0,193.5590892617256,1.0,24.803665839954192,1.0,0
98,2025-07-10 10:25:46.795702,6.06578313265257,6.090552912554605,67.1363294341125,61.7473880450026,57.440162104266456,57.38556772200504,57.412717732896645,6.117717656075554,67.13632885603671,57.38556764809812,0.0,0.0,322.1271882744499,1.0,25.69272250866561,1.0,193.33676135374844,1.0,24.718085124959543,1.0,0
99,2025-07-10 10:25:50.046526,6.093301100509028,6.117027001728243,67.14241475131668,61.76283801307915,57.466735444987684,57.41204170806474,57.43938741681108,6.144387340670059,67.14241417390076,57.41204163443674,0.0,0.0,321.80645009008344,1.0,25.465275055580605,1.0,193.11607332269887,1.0,24.624797567867063,1.0,0
100,2025-07-10 10:25:53.116131,6.120575454608422,6.143401170570546,67.14846560919511,61.77822528941314,57.49310684897142,57.43841576674783,57.465851403432545,6.170851327946093,67.14846503243432,57.43841569341884,0.0,0.0,321.4875281498364,1.0,25.246354383057223,1.0,192.8969672223957,1.0,24.524794048375043,1.0,0
101,2025-07-10 10:25:55.827698,6.147615339795027,6.169668235435163,67.1544822608156,61.793546698477805,57.51928117854485,57.464682715412,57.4921149366613,6.197114861806497,67.15448168470529,57.46468264239953,0.0,0.0,321.17040911528727,1.0,25.035099990304843,1.0,192.6794140797483,1.0,24.418935067274106,1.0,0
102,2025-07-10 10:25:58.088956,6.1744289617111585,6.195821918991893,67.16046472082954,61.80879934970663,57.54526295981789,57.490836277615024,57.518182880031524,6.223182805787741,67.16046414536522,57.490836204934354,0.0,0.0,320.8550922142076,1.0,24.8307469877318,1.0,192.46336174319367,1.0,24.3079652329925,1.0,0
103,2025-07-10 10:26:01.246956,6.201023717694523,6.2218567454346125,67.16641344030499,61.82398095445256,57.571056318834145,57.5168709783457,57.54405965318113,6.249059579529712,67.16641286548226,57.51687090601012,0.0,0.0,320.5415536722014,1.0,24.632628994254446,1.0,192.24878123964118,1.0,24.192548029304817,1.0,0
104,2025-07-10 10:26:03.758907,6.227406276727906,6.247767957953796,67.17232836708635,61.83908928061358,57.59666508144324,57.54278206148056,57.5697493435347,6.27474927045883,67.17232779290097,57.54278198950161,0.0,0.0,320.22979623822386,1.0,24.44014047227938,1.0,192.03562041752775,1.0,24.073271609950098,1.0,0
105,2025-07-10 10:26:07.065457,6.2535826732864574,6.273551420120144,67.17820988848143,61.85412261700539,57.62209280748533,57.56856539120758,57.595255741506996,6.300255668991363,67.1782093149292,57.568565319595265,0.0,0.0,319.91979949848724,1.0,24.252768598103103,1.0,191.82386189299905,1.0,23.950651695940905,1.0,0
106,2025-07-10 10:26:10.209215,6.27955838807448,6.299203556108804,67.1840580913157,61.86907934636111,57.647342734029216,57.594217392230135,57.620582287904504,6.325582215935239,67.18405751839255,57.59421732099308,0.0,0.0,319.6115588766875,1.0,24.07003531573082,1.0,191.61347669296447,1.0,23.825148959417675,1.0,0
107,2025-07-10 10:26:13.181860,6.3053383921761545,6.32472127005365,67.18987301298844,61.883958044187686,57.672417878856365,57.61973496915251,57.64573218272494,6.350732111289393,67.18987244069034,57.61973489829817,0.0,0.0,319.3050724016267,1.0,23.891535001894226,1.0,191.40442425509718,1.0,23.697151639794356,1.0,0
108,2025-07-10 10:26:16.621010,6.330927213191475,6.350101895620645,67.37240269762822,62.41701985599487,57.8748139512636,57.645157052640464,57.84455367729386,6.5495535103592,67.37240212597543,57.645156902130125,0.0,0.0,309.6844991956988,1.0,55.83109921644791,1.0,191.18859790864917,1.0,50.338004051582175,1.0,0
109,2025-07-10 10:26:19.309421,6.390724622390549,6.404015975522871,67.38510243994989,62.44783550361203,57.93053665236072,57.699070853599196,57.90051165948156,6.6055114941363,67.38510186969681,57.69907070350084,0.0,0.0,309.0151351909176,1.0,55.29952702602259,1.0,190.72046809469612,1.0,50.20021962195642,1.0,0
110,2025-07-10 10:26:22.597183,6.44995269232027,6.457782475166748,67.3977425026013,62.47855838325889,57.985823707853974,57.75283705428456,57.9560272504953,6.661027086699386,67.39774193373859,57.75283690462884,0.0,0.0,308.3489167163417,1.0,54.78135199268763,1.0,190.25546737452714,1.0,50.05217871826062,1.0,0
111,2025-07-10 10:26:25.683081,6.508625778141185,6.5113904216864915,67.41032256294629,62.50918348946687,58.04068150077698,57.806444683485594,58.01110722476235,6.716107062477928,67.41032199546473,57.80644453430092,0.0,0.0,307.68586077712405,1.0,54.275832405323854,1.0,189.79353780196107,1.0,49.89463753815926,1.0,0
112,2025-07-10 10:26:28.916043,6.566757431464516,6.56482964009335,67.42284271269571,62.539706394012356,58.09511626995694,57.85988356773575,58.06575817963578,6.770758018827099,67.42284214658629,57.85988341904845,0.0,0.0,307.0259625394695,1.0,53.78227290975701,1.0,189.33462722543482,1.0,49.72829143582658,1.0,0
113,2025-07-10 10:26:31.264408,6.624360462588557,6.618090685763516,67.43530338106594,62.570123173411034,58.149134154501176,57.913144263865625,58.11998658461139,6.824986425244579,67.43530281631979,57.91314411570015,0.0,0.0,306.3691993807138,1.0,53.30004189261217,1.0,188.87868349338532,1.0,49.55376912732845,1.0,0
114,2025-07-10 10:26:34.127045,6.681447004573425,6.671164811917952,67.44770401648468,62.60042965694817,58.20274102565643,57.96621802642457,58.17379861869057,6.878798460733566,67.44770345309303,57.966217878803555,0.0,0.0,305.7156003725226,1.0,52.82853381629593,1.0,188.42567183810388,1.0,49.37167325294922,1.0,0
115,2025-07-10 10:26:37.055362,6.738028545924479,6.72404390628957,67.46004505533006,62.63062250151426,58.25594264593538,58.01909674435858,58.22720032595792,6.932200169380266,67.4600444932843,58.019096597303076,0.0,0.0,305.065142514758,1.0,52.367209781323254,1.0,187.97554010802742,1.0,49.18253981486487,1.0,0
116,2025-07-10 10:26:40.130406,6.79411598477712,6.776720433538084,67.47232653140422,62.66069838808245,58.30874469854152,58.0717728834642,58.28019765456282,6.985197499335629,67.47232597069588,58.07177273699373,0.0,0.0,304.4178240258146,1.0,51.91555116937252,1.0,187.52824194621098,1.0,48.98687584216077,1.0,0
117,2025-07-10 10:26:43.039066,6.8497196837071215,6.829187398591124,67.48454851278846,62.6906542505235,58.361152518625325,58.12423944974686,58.33279618237321,7.037796028468983,67.4845479534092,58.12423930387951,0.0,0.0,303.7736413173389,1.0,51.47308571906706,1.0,187.08373679032775,1.0,48.78516228814078,1.0,0
118,2025-07-10 10:26:46.045863,6.904849475331916,6.8814383193705,67.49671100366908,62.72048720899587,58.41317149713019,58.176489962120364,58.385001530736034,7.090001378128646,67.49671044561062,58.176489816872916,0.0,0.0,303.1325941686827,1.0,51.03936145019361,1.0,186.64199566728712,1.0,48.57783664647286,1.0,0
119,2025-07-10 10:26:49.053066,6.959514733949569,6.933467185041287,67.50881439906723,62.75019480610698,58.46480669084896,58.228518410672095,58.436818966217594,7.1418188148821455,67.5088138423215,58.22851826606011,0.0,0.0,302.49466175950795,1.0,50.61396115024763,1.0,186.2029548362898,1.0,48.36531033504343,1.0,0
120,2025-07-10 10:26:51.097344,7.0137243750197555,6.985268422827291,67.63458977135011,63.09123712741076,58.66536407701756,58.28035395824759,58.635383042222145,7.3403828348683255,67.63458921709463,58.280353767451395,0.0,0.0,295.86543222383955,1.0,69.3492392412054,1.0,185.37008857947512,1.0,63.81156028453461,1.0,0
121,2025-07-10 10:26:53.969649,7.088000267336158,7.053613228960141,57.853227693981474,57.858598423607006,57.89919183393386,58.348491661987566,57.90118942783333,6.606189683600995,57.8532277261201,58.34849189270628,0.0,0.0,0.0,0.0,-85.5411928017702,1.0,-10.748726879228343,1.0,-77.16360047822945,1.0,0
122,2025-07-10 10:26:56.305750,6.996382127526878,6.970967833119747,57.76540906682877,57.77124268791199,57.810454571704895,58.265845468428324,57.812417605525276,6.517417860475971,57.765409098618946,58.265845699964004,0.0,0.0,0.0,0.0,-85.26795917362051,1.0,-10.632188416934696,1.0,-77.43683410637914,1.0,0
123,2025-07-10 10:26:58.901160,6.90505663117251,6.888029794743119,57.677611066126005,57.683892279634215,57.72180729815699,58.18290668431704,57.72373836669064,6.428738620879796,57.677611097591154,58.18290691661422,0.0,0.0,0.0,0.0,-85.01326252883246,1.0,-10.523481381028432,1.0,-77.69151916193096,1.0,0
124,2025-07-10 10:27:01.650963,6.814003927672019,6.80481897678711,57.58983504739378,57.59654763965121,57.63324557366561,58.09969516907456,57.63514705238778,6.340147305866831,57.58983507855563,58.09969540208187,0.0,0.0,0.0,0.0,-84.77577010523873,1.0,-10.4220465908611,1.0,-77.92902027745185,1.0,0
125,2025-07-10 10:27:04.707264,6.723205586177144,6.721353787694765,57.50208268578504,57.509209790518035,57.54476562145067,58.016229327864316,57.5466396864955,6.2516399393121045,57.50208271666378,58.0162295615341,0.0,0.0,0.0,0.0,-84.55421288147136,1.0,-10.327356736183901,1.0,-78.15058039852829,1.0,0
126,2025-07-10 10:27:08.317714,6.632644542730157,6.637651300688956,57.414354508258874,57.421878948561286,57.45636324522435,57.93252623088997,57.45821189453908,6.163212146737503,57.41435453887329,57.93252646517793,0.0,0.0,0.0,0.0,-84.34746380430624,1.0,-10.23895404216546,1.0,-78.3573294756934,1.0,0
127,2025-07-10 10:27:11.250210,6.5423049376554685,6.553727370525235,57.32665108346885,57.33455555446129,57.36803456175784,57.848601730147415,57.369859629841464,6.074859881462822,57.32665111383637,57.848601965012406,0.0,0.0,0.0,0.0,-84.15446535593674,1.0,-10.156380733974402,1.0,-78.55031923213573,1.0,0
128,2025-07-10 10:27:14.073648,6.452172041806003,6.469596746511626,57.23897241716072,57.2472396911195,57.279775662296004,57.764470572219516,57.28157883697064,5.986579088053177,57.23897244729759,57.76447080762334,0.0,0.0,0.0,0.0,-83.9742585270642,1.0,-10.079242777578656,1.0,-78.7305318556264,1.0,0
129,2025-07-10 10:27:17.009154,6.362232153005235,6.385273101163522,57.15131858775996,57.15993161810161,57.191583015918496,57.680146427319464,57.19336585177513,5.898366102354382,57.151318617681305,57.680146663226516,0.0,0.0,0.0,0.0,-83.80593645995305,1.0,-10.007157728182392,1.0,-78.89883653888319,1.0,0
130,2025-07-10 10:27:20.520152,6.272472542718148,6.300769197127924,57.063688962110085,57.072631051823414,57.10345285752789,57.5956420557392,57.10521678919512,5.810217039304238,57.063688991830006,57.5956422921164,0.0,0.0,0.0,0.0,-83.64869949730291,1.0,-9.939792395243785,1.0,-79.05607639884238,1.0,0
131,2025-07-10 10:27:23.744756,6.182881342536054,6.216096879926839,56.97608341723145,56.98533823093017,57.015381937180436,57.510969300917026,57.0171282867071,5.722128536376863,56.97608344676304,57.51096953773357,0.0,0.0,0.0,0.0,-83.5017566737406,1.0,-9.876807793602893,1.0,-79.20301632509563,1.0,0
132,2025-07-10 10:27:25.704121,6.093447518502575,6.131267186180412,56.76676060786719,56.77799551158147,56.81565196722058,57.42610977467153,56.817822578124186,5.522822858356713,56.76676064109526,57.42611003996537,0.0,0.0,0.0,0.0,-93.7234369592943,1.0,-11.113089569221302,1.0,-88.72721291425023,1.0,0
133,2025-07-10 10:27:28.598844,5.993065860581854,6.036236685406657,56.668535644156584,56.68011279264792,56.71692212177058,57.33107879787948,56.719073653605555,5.4240739334048325,56.66853567719894,57.331079063606566,0.0,0.0,0.0,0.0,-93.57853673861882,1.0,-11.05097705760727,1.0,-88.87211023761665,1.0,0
134,2025-07-10 10:27:31.251888,5.892839392839564,5.94105100160079,67.33772283260063,62.35061306092886,57.54379047336868,57.23612762124588,57.51090734708736,6.21590714096815,67.3377222513849,57.23612744147086,0.0,0.0,311.51236725413503,1.0,68.93632634330515,1.0,194.38691420077703,1.0,60.125542855757885,1.0,0
135,2025-07-10 10:27:34.519426,5.966673036466854,6.00544793490198,67.35290073972894,62.387074860142356,57.61154998626046,57.300524241938454,57.57897359404218,6.283973389918043,67.35290016020018,57.30052406256028,0.0,0.0,310.71238687325274,1.0,68.26907606694022,1.0,193.8227096184164,1.0,59.99282002505879,1.0,0
136,2025-07-10 10:27:37.571023,6.039792026622882,6.0697027131353805,67.36801414599668,62.423445244075616,57.67878511741436,57.36477867926464,57.64650697082196,6.351506768645992,67.3680135681443,57.3647785003201,0.0,0.0,309.91580613255456,1.0,67.61751471913158,1.0,193.2620455477263,1.0,59.84778942547564,1.0,0
137,2025-07-10 10:27:40.481441,6.112213170883289,6.133802162238097,67.38306331354782,62.45971868038895,57.745502237530665,57.42887776120541,57.71351429831049,6.418514098038145,67.38306273736133,57.42887758272889,0.0,0.0,309.1226112152467,1.0,66.98085133450604,1.0,192.7048930156161,1.0,59.691262303545045,1.0,0
138,2025-07-10 10:27:43.212876,6.183952421307744,6.1977339605983195,67.39804761741243,62.495889495446285,57.81170764441325,57.49280916813477,57.78000229424682,6.485002095835764,67.39804704288146,57.49280899015835,0.0,0.0,308.33283506155425,1.0,66.35834420194442,1.0,192.15120566514088,1.0,59.52400065154961,1.0,0
139,2025-07-10 10:27:46.310646,6.255024935409316,6.261486613737656,67.41296685280679,62.53195260560437,57.87740765999639,57.55656140736261,57.84597766882272,6.550977472232686,67.41296627992112,57.556561229916355,0.0,0.0,307.5464884649937,1.0,65.74930376189059,1.0,191.60093713935566,1.0,59.34669113173641,1.0,0
140,2025-07-10 10:27:49.320578,6.32544514403464,6.325049365869063,67.42782100812546,62.56790335045891,57.94260841504944,57.620123724767424,57.91144691030021,6.6164467154928595,67.42782043687504,57.62012354787942,0.0,0.0,306.7635720372499,1.0,65.15308681173337,1.0,191.05402949207928,1.0,59.159982741334716,1.0,0
141,2025-07-10 10:27:52.624261,6.395226786640525,6.388412145911917,67.44260996563006,62.6037373001445,58.00731605162306,57.683486050819354,57.97641649561416,6.681416302552882,67.4426093960049,57.68348587451593,0.0,0.0,305.98409198394677,1.0,64.56911678696997,1.0,190.51045954483925,1.0,58.964472326010764,1.0,0
142,2025-07-10 10:27:55.419670,6.464382971944967,6.451565517499583,67.45733375179202,62.639450376005406,58.07153651207538,57.74663895066882,58.040892676838126,6.745892485488006,67.4573331837823,57.74663877497461,0.0,0.0,305.20804690985835,1.0,63.99682291771569,1.0,189.97018094069062,1.0,58.760719066413,1.0,0
143,2025-07-10 10:27:58.550050,6.532926205882974,6.5145006667338965,67.47199222054343,62.67503866609911,58.135275771511594,57.80957361175728,58.10488172121946,6.809881531547103,67.47199165413949,57.80957343669537,0.0,0.0,304.43544451377073,1.0,63.43569817488515,1.0,189.4331299388341,1.0,58.54924737548117,1.0,0
144,2025-07-10 10:28:01.493192,6.6008684496213235,6.577209323648425,67.54752838413856,62.87649611952441,58.28456623845501,57.87230174989974,58.25329182313048,6.958291605451397,67.54752782015493,57.87230155094368,0.0,0.0,300.45416775324844,1.0,72.80251293593665,1.0,188.62366234998262,1.0,66.54061970948533,1.0,0
