iteration,timestamp,T1_LEVEL,T2_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,J5S_LEVEL,J1S_LEVEL,J4S_LEVEL,P2_FLOW,P2_STATUS,P2_SPEED,P1_FLOW,P1_STATUS,P1_SPEED,V5_FLOW,V5_STATUS,V1_FLOW,V1_STATUS,V4_FLOW,V4_STATUS,plc4AttackerUnit
166,2026-01-02 15:28:14.794771,8.245644996640532,8.133850743294362,67.9538199747079,63.86107758662362,59.87478115364317,59.428940250070276,59.84816767325418,8.553167472550951,67.95381945086824,59.42894005453597,0.0,0.0,0.0,279.0397989192748,1.0,1.0,67.12495769249927,1.0,175.19755534749493,1.0,65.39621739875656,1.0,1
167,2026-01-02 15:28:20.872982,8.31753858778997,8.203892786585186,67.9703559060592,63.90042317835722,59.94203788966068,59.49898141156697,59.9156424055977,8.620642206456877,67.97035538399787,59.498981217076214,0.0,0.0,0.0,278.16824129615543,1.0,1.0,66.60241351710283,1.0,174.60279574379456,1.0,65.04720465215996,1.0,1
168,2026-01-02 15:28:26.993243,8.388872517384268,8.27356101772607,67.8987389147882,63.707620297111,59.89307171381464,59.56862150023548,59.86859668927989,8.573596536862095,67.8987383935226,59.568621342035215,0.0,0.0,0.0,281.94295064642154,1.0,1.0,50.975950944120996,1.0,174.33666052284025,1.0,52.90989315199113,1.0,1
169,2026-01-02 15:28:33.049570,8.443469860484424,8.330229694593262,67.91182389119044,63.73973845712359,59.94533869734434,59.62528941625587,59.92099567407464,8.625995522639876,67.91182337130405,59.6252892591347,0.0,0.0,0.0,281.2532821488078,1.0,1.0,50.64717879861291,1.0,173.87538574212158,1.0,52.548986951705956,1.0,1
170,2026-01-02 15:28:39.295077,8.497715068839401,8.386511822777718,67.92484604583343,63.77165925843645,59.997272607825025,59.68157079231765,59.97306082174618,8.678060671290769,67.92484552731972,59.68157063626935,0.0,0.0,0.0,280.5669247911578,1.0,1.0,50.31963511214599,1.0,173.41630132705177,1.0,52.190169711252565,1.0,1
171,2026-01-02 15:28:45.476683,8.55160947415904,8.442409645979412,67.93780639913089,63.80338416720962,60.04887705459846,59.737467871895134,60.02479566357768,8.729795514097763,67.93780588198351,59.73746771691376,0.0,0.0,0.0,279.88382479063597,1.0,1.0,49.99338072821047,1.0,172.95933194759527,1.0,51.83333712750482,1.0,1
172,2026-01-02 15:28:51.530377,8.605154446001318,8.497925283742516,67.95070451492595,63.83491376711027,60.10015338466501,59.79298277441244,60.076201549676334,8.781201401168026,67.95070399913851,59.792982620492154,0.0,0.0,0.0,279.2040051357128,1.0,1.0,49.66842723604259,1.0,172.50449498760645,1.0,51.478457330063065,1.0,1
173,2026-01-02 15:28:57.542616,8.658351371831646,8.553060828534575,67.96354092971033,63.86624917821017,60.151102944696,59.84811759230991,60.127279825476606,8.832279677936022,67.96354041527651,59.84811743944482,0.0,0.0,0.0,278.52743754957754,1.0,1.0,49.34477463564235,1.0,172.05178465246718,1.0,51.12554770278166,1.0,1
174,2026-01-02 15:29:03.728968,8.711201653657971,8.60781839337502,67.97631557563457,63.89739119003121,60.201727079303275,59.902874438478875,60.17803183685256,8.88303169027576,67.97631506254798,59.90287428666319,0.0,0.0,0.0,277.85412560836437,1.0,1.0,49.02243741355505,1.0,171.60120094217746,1.0,50.77457637526095,1.0,1
175,2026-01-02 15:29:09.824261,8.76370670596724,8.662200059242254,67.98902843134597,63.92834060501857,60.25202701232919,59.957255393792074,60.22845880694415,8.933458661327192,67.98902791960028,59.957255243020015,0.0,0.0,0.0,277.1840704375068,1.0,1.0,48.70141846708975,1.0,171.1527438567373,1.0,50.425537552882815,1.0,1
176,2026-01-02 15:29:15.938137,8.815867933507045,8.716207885977203,68.00167956243892,63.95909826600414,60.30200411635464,60.011262518023635,60.2785621099389,8.983561965277815,68.00167905202778,60.01126236828945,0.0,0.0,0.0,276.51726857972716,1.0,1.0,48.381729385482686,1.0,170.70640180691043,1.0,50.07841964641102,1.0,1
177,2026-01-02 15:29:22.337808,8.867686757827634,8.76984393231203,68.01426909707054,63.98966505117979,60.35165981349459,60.06489786983424,60.328343170065764,9.033343026356535,68.0142685879876,60.06489772113222,0.0,0.0,0.0,275.8537132802651,1.0,1.0,48.06338175797009,1.0,170.26218638193313,1.0,49.73321686122745,1.0,1
178,2026-01-02 15:29:28.471165,8.919164623172739,8.82311025318254,68.02679722450257,64.0200418720367,60.400995286717844,60.118163504038485,60.37780316798901,9.082803025227632,68.0267967167415,60.11816335636297,0.0,0.0,0.0,275.1933945637167,1.0,1.0,47.74637268724291,1.0,169.82009178718727,1.0,49.38990312155056,1.0,1
179,2026-01-02 15:29:34.535728,8.97030295199635,8.87600887276899,68.03926381727895,64.05022944935685,60.450011997408225,60.171061444755445,60.42694356938153,9.13194342756398,68.03926331083339,60.17106129810077,0.0,0.0,0.0,274.5363191479008,1.0,1.0,47.43071086522832,1.0,169.38011802267283,1.0,49.04848422199848,1.0,1
180,2026-01-02 15:29:40.680474,9.021103196460619,8.928541816054489,68.1169659062806,64.25098073755518,60.57942860178914,60.2236127146879,60.55521581568584,9.260215640478808,68.11696540170138,60.22361254229803,0.0,0.0,0.0,270.44088318103763,1.0,1.0,58.59778599415222,1.0,168.75592755354774,1.0,57.65558977998353,1.0,1
181,2026-01-02 15:29:46.946790,9.08386383566031,8.990293323889313,68.1318844670362,64.28606888717897,60.638547560169116,60.285363480350505,60.614518213187246,9.319518039353358,68.13188396405681,60.28536330893857,0.0,0.0,0.0,269.654572142592,1.0,1.0,58.138539329775085,1.0,168.2208641057059,1.0,57.328518354893276,1.0,1
182,2026-01-02 15:29:53.069947,9.146132603006471,9.051694532552341,68.14673283117313,64.32097362896116,60.697239296852786,60.34676394678696,60.673390663818196,9.378390491341605,68.14673232978492,60.34676377635771,0.0,0.0,0.0,268.8719609500647,1.0,1.0,57.68459184366748,1.0,167.6886921723053,1.0,56.99985920443851,1.0,1
183,2026-01-02 15:29:59.169842,9.20791517632049,9.112743731997924,68.16151146803959,64.35569442910027,60.7555085497081,60.40781240426352,60.73183795095889,9.436837779824122,68.16151096823407,60.407812234821456,0.0,0.0,0.0,268.09302486556834,1.0,1.0,57.2358218488489,1.0,167.15936539640097,1.0,56.669696350581944,1.0,1
184,2026-01-02 15:30:05.325685,9.269217098764317,9.173439309740921,68.17622016820106,64.39023040636764,60.81335897117406,60.46850724070482,60.78986380802722,9.494863638219217,68.1762196699697,60.46850707225398,0.0,0.0,0.0,267.3177749277475,1.0,1.0,56.79208737717545,1.0,166.63288957261102,1.0,56.33818335070373,1.0,1
185,2026-01-02 15:30:11.499248,9.330043758114222,9.233779824466895,68.19085939833212,64.42458113623451,60.87079416501997,60.52884701512228,60.84747191333586,9.552471744840016,68.19085890166657,60.528846847666316,0.0,0.0,0.0,266.5461865396319,1.0,1.0,56.35323487126698,1.0,166.10920675475427,1.0,56.005450583711536,1.0,1
186,2026-01-02 15:30:17.656831,9.390400396261207,9.293763968811719,68.20542897159238,64.45874587861826,60.92781755501072,60.58883042048032,60.90466576351872,9.609665596320832,68.20542847648424,60.58883025402249,0.0,0.0,0.0,265.77826954900115,1.0,1.0,55.919136849524875,1.0,165.58833432668507,1.0,55.67162553120397,1.0,1
187,2026-01-02 15:30:23.966742,9.45029209905728,9.353390573265777,68.21992911712918,64.49272418796147,60.98443260192182,60.64845628758702,60.96144888894258,9.666448723028806,68.21992862357015,60.64845612213019,0.0,0.0,0.0,265.014011878208,1.0,1.0,55.48966583035053,1.0,165.0702317260766,1.0,55.33683857208871,1.0,1
188,2026-01-02 15:30:30.191684,9.509723819407531,9.4126586036015,68.23435980635074,64.52651552914242,61.04064265494191,60.70772358254246,61.01782470601016,9.722824541367057,68.23435931433258,60.70772341808915,0.0,0.0,0.0,264.25341503423783,1.0,1.0,55.06469143483628,1.0,164.55489315831073,1.0,55.00121139334624,1.0,1
189,2026-01-02 15:30:36.351639,9.568700375696038,9.471567168490168,68.24872144286996,64.56011967288399,61.09645097245112,60.76663141424682,61.07379653491413,9.77879637152861,68.24872095238452,60.76663125079922,0.0,0.0,0.0,263.496457743906,1.0,1.0,54.64409487331068,1.0,164.04227806106064,1.0,54.664854092720816,1.0,1
190,2026-01-02 15:30:42.541568,9.627226453149184,9.530115473700334,68.26301385174096,64.59353610189982,61.15186080409182,60.82517898879278,61.12936768847712,9.834367526336436,68.26301336278009,60.82517882635273,0.0,0.0,0.0,262.7431492280659,1.0,1.0,54.22776025341136,1.0,163.53239222894445,1.0,54.327879665265755,1.0,1
191,2026-01-02 15:30:48.611092,9.685306618566806,9.58830287130207,68.27723712368434,64.62676451181827,61.20687530665288,60.88336565844259,61.184541382069064,9.889541221160794,68.27723663623989,60.883365497011646,0.0,0.0,0.0,261.99348470512024,1.0,1.0,53.81558037470313,1.0,163.0252182781078,1.0,53.99038951679813,1.0,1
192,2026-01-02 15:30:54.895876,9.742945319640095,9.64612879695794,68.28345510936443,64.63953509239708,61.25170218001602,60.94118855202044,61.22967520682892,9.934675051317603,68.28345462335905,60.941188394851785,0.0,0.0,0.0,261.6657539771202,1.0,1.0,52.0105771119006,1.0,162.5439230917891,1.0,52.56486999996923,1.0,1
193,2026-01-02 15:31:01.109803,9.798650790124686,9.702427939398838,68.29722036923775,64.67174374301447,61.304631860569266,60.997486982793696,61.28275261099984,9.987752456643156,68.29721988469585,60.99748682663976,0.0,0.0,0.0,260.94022984896907,1.0,1.0,51.624412171236145,1.0,162.05446328854123,1.0,52.2254994979221,1.0,1
194,2026-01-02 15:31:07.232561,9.853942661163948,9.758363598979967,68.31091814479322,64.7037635371429,61.35718911821992,61.05342193506688,61.335455854772825,10.040455701560687,68.31091766170714,61.053421779927035,0.0,0.0,0.0,260.2182626097778,1.0,1.0,51.241619698316754,1.0,161.56757050111992,1.0,51.88633760212724,1.0,1
195,2026-01-02 15:31:13.322056,9.908824546430171,9.81393600026077,68.3245482646609,64.73559439177507,61.40937647214261,61.10899363352492,61.38778749666062,10.092787344583224,68.32454778302301,61.108993479398364,0.0,0.0,0.0,259.49986129192405,1.0,1.0,50.86210697925253,1.0,161.08322734567082,1.0,51.54744225876584,1.0,1
196,2026-01-02 15:31:19.580859,9.963299957307362,9.869145434602638,68.33811087861726,64.7672364341883,61.461196614343194,61.164202369670704,61.439750268652176,10.144750117699889,68.33811039841996,61.16420221655641,0.0,0.0,0.0,258.7850180011555,1.0,1.0,50.48581317055323,1.0,160.6014222329577,1.0,51.20889459249156,1.0,1
197,2026-01-02 15:31:25.564628,10.017372344265643,9.923992269979996,68.35160629199751,64.7986899123228,61.51265200488682,61.21904851158733,61.49134666540379,10.196346515567225,68.3516058132333,61.219048359484106,0.0,0.0,0.0,258.07371664419935,1.0,1.0,50.112662942183306,1.0,160.12212618988997,1.0,50.87074385755841,1.0,1
198,2026-01-02 15:31:31.806674,10.07104506628819,9.978476935535323,68.68390429365219,65.01050347091633,63.275750062115534,61.27361752049082,63.269385573889174,10.071045066288217,68.68390387187979,61.27361727091904,0.0,0.0,0.0,240.55932024664236,1.0,1.0,0.0,0.0,141.06128037724375,1.0,83.46898810827952,1.0,1
199,2026-01-02 15:31:38.058590,10.071045073161383,10.067875655665059,68.70082518773782,65.05883644437947,63.327478195075784,61.363013473597334,63.321113706774554,10.0710450731614,68.70082476743335,61.36301322669218,0.0,0.0,0.0,239.66747243250836,1.0,1.0,0.0,0.0,140.57033715175749,1.0,82.57713553632584,1.0,1
200,2026-01-02 15:31:44.378755,10.071045079099514,10.1563191642826,70.26754655666423,68.82353358896687,67.82150263834471,67.82314415774574,67.81513814353772,10.071045079099791,70.2675462818639,61.45131916428259,0.0,0.0,0.0,157.09045131512852,1.0,1.0,0.0,0.0,91.90664164862028,1.0,0.0,0.0,1
201,2026-01-02 15:31:50.657621,10.071045101638518,10.156319133251223,0.0,0.0,6.302936412794224e-11,5.235056164565322e-10,6.320695433714718e-11,10.07104510161966,0.0,61.451319133251154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008266747073548686,1.0,0.0,0.0,1
202,2026-01-02 15:31:56.704815,10.071044881619313,10.156318885000234,60.91717121559136,60.92960059575234,60.94908396669074,61.45119451213999,60.95053423582879,9.655534471946961,60.917171241983134,61.451194745721494,0.0,0.0,0.0,0.0,0.0,0.0,-78.96944396065919,1.0,-8.826698406210198,1.0,-78.12105681921366,1.0,1
203,2026-01-02 15:32:02.816669,9.986465353792061,10.072648012301132,60.83294154660483,60.845438730337705,60.86477510999352,61.36752355852312,60.8662223686666,9.57122260470265,60.83294157296123,61.36752379218676,0.0,0.0,0.0,0.0,0.0,0.0,-78.94197747077669,1.0,-8.814868693320932,1.0,-78.14852910371428,1.0,1
204,2026-01-02 15:32:09.015723,9.901915244889022,9.988947720667621,60.505772375665344,60.52149758128727,60.557432628293704,61.283764397018665,60.55975288388579,9.26475318131408,60.50577240989681,61.28376468508305,0.0,0.0,0.0,0.0,0.0,0.0,-99.47454039320291,1.0,-11.448673288327882,1.0,-96.34279267402235,1.0,1
205,2026-01-02 15:32:15.356757,9.795373914471579,9.885760624064831,60.400551117831725,60.41650983363959,60.45190760788441,61.18057700188814,60.454216351174935,9.159216648349858,60.400551151954325,61.18057729020587,0.0,0.0,0.0,0.0,0.0,0.0,-99.38980279514453,1.0,-11.412262805379214,1.0,-96.42752447746261,1.0,1
206,2026-01-02 15:32:21.662962,9.688923343484294,9.782482772113108,60.29534698311271,60.31152784611801,60.3464169680756,61.07729886756497,60.34871485192925,9.053715148864699,60.295347017132386,61.07729915612218,0.0,0.0,0.0,0.0,0.0,0.0,-99.30970958350827,1.0,-11.37784277375431,1.0,-96.50761768909888,1.0,1
207,2026-01-02 15:32:27.960807,9.582558556855819,9.679119136695455,60.19015922216546,60.20655141077749,60.2409590359274,60.97393496504345,60.24324667649313,8.94824697320218,60.19015925608783,60.97393525382704,0.0,0.0,0.0,0.0,0.0,0.0,-99.2339913085516,1.0,-11.345297301090795,1.0,-96.58333016943743,1.0,1
208,2026-01-02 15:32:34.099271,9.476274866795372,9.575674411597692,60.08498710105237,60.10158026461821,60.13553206843696,60.87048998727298,60.13781004443248,8.84281034092751,60.08498713488273,60.870490276270594,0.0,0.0,0.0,0.0,0.0,0.0,-99.16241328824071,1.0,-11.314524981571594,1.0,-96.65490818974831,1.0,1
209,2026-01-02 15:32:40.348765,9.370067839624236,9.472153027561472,59.979830057359216,59.99661428573842,60.030134562030725,60.76696836419127,60.03240341763262,8.737403713925314,59.97983009110256,60.76696865339122,0.0,0.0,0.0,0.0,0.0,0.0,-99.09474084054182,1.0,-11.28542440937963,1.0,-96.72258063744721,1.0,1
210,2026-01-02 15:32:46.353482,9.263933295797225,9.368559163274377,59.87468733300038,59.8916531674984,59.924764975730845,60.66337427373194,59.92702522408707,8.632025520188437,59.87468736666147,60.66337456312319,0.0,0.0,0.0,0.0,0.0,0.0,-99.0307537699664,1.0,-11.25791156255218,1.0,-96.78656191340451,1.0,1
211,2026-01-02 15:32:52.546909,9.157867284839384,9.264896761571473,59.769558409046404,59.78669680273819,59.81942188108568,60.55971165811664,59.8216740035185,8.526674299438946,59.76955844262969,60.55971194768878,0.0,0.0,0.0,0.0,0.0,0.0,-98.97024347026218,1.0,-11.23188793258123,1.0,-96.8470606238725,1.0,1
212,2026-01-02 15:32:58.691727,9.051866075587608,9.161169572963027,59.66444250802055,59.68174484730031,59.714103886031374,60.45598426704208,59.71634833774796,8.421348633497367,59.664442541530235,60.45598455678531,0.0,0.0,0.0,0.0,0.0,0.0,-98.91303900019466,1.0,-11.207275292122176,1.0,-96.90427958048531,1.0,1
213,2026-01-02 15:33:04.840987,8.945926140918852,9.057381095717599,59.55933925907445,59.576797298715945,59.60880979761391,60.352195598303005,59.61104700580287,8.316047301390485,59.559339292514544,60.35219588820799,0.0,0.0,0.0,0.0,0.0,0.0,-98.85892885620251,1.0,-11.184001208448535,1.0,-96.95837813524122,1.0,1
214,2026-01-02 15:33:11.041413,8.840044157833553,8.953534679584571,59.454247924343896,59.4718538239924,59.503538307914454,60.24834900097162,59.505768676160876,8.210768971595495,59.45424795771819,60.24834929102958,0.0,0.0,0.0,0.0,0.0,0.0,-98.80775948090559,1.0,-11.161990351524764,1.0,-97.00954171592002,1.0,1
215,2026-01-02 15:33:17.170072,8.734216979550697,8.84963346476548,59.34916796757049,59.36691425319749,59.39828821234705,60.144447614693945,59.40051212007948,8.105512415369411,59.3491680008825,60.1444479048966,0.0,0.0,0.0,0.0,0.0,0.0,-98.75936862499657,1.0,-11.141164494006262,1.0,-97.0579354691381,1.0,1
216,2026-01-02 15:33:23.377910,8.62844162938248,8.745680419370261,59.384891673042084,59.40100520572115,59.42235612138934,60.040528506134905,59.42406760439065,8.129067865151058,59.38489170182135,60.04052876638044,0.0,0.0,0.0,0.0,0.0,0.0,-87.2110105211732,1.0,-9.625190988344912,1.0,-87.03881185454065,1.0,1
217,2026-01-02 15:33:29.636254,8.535035044399761,8.652458268110463,59.29155519615316,59.307683012786384,59.32900396755075,59.947306338463186,59.33071485242307,8.035715113168292,59.29155522492589,59.94730659872389,0.0,0.0,0.0,0.0,0.0,0.0,-87.20593153839218,1.0,-9.623003520005113,1.0,-87.04388504270355,1.0,1
218,2026-01-02 15:33:35.790966,8.441633902359188,8.559230680475675,59.19822032869842,59.214361467749576,59.235654180962676,59.854078735368596,59.23736449910861,7.942364759839516,59.19822035746496,59.85407899564361,0.0,0.0,0.0,0.0,0.0,0.0,-87.20114518382616,1.0,-9.620937738645807,1.0,-87.04867139726957,1.0,1
219,2026-01-02 15:33:42.118326,8.348237890242684,8.465997966638666,59.104886490150605,59.12104019077658,59.142306408745085,59.760846006987904,59.14401619520825,7.849016455925707,59.10488651891136,59.76084626727639,0.0,0.0,0.0,0.0,0.0,0.0,-87.19664566285701,1.0,-9.618999438885112,1.0,-87.05317671285684,1.0,1
220,2026-01-02 15:33:48.278144,8.25484669712143,8.372760430588595,59.011554016192605,59.02771951303598,59.04896070245374,59.66760845725183,59.05066998693962,7.755670247644378,59.01155404494788,59.66760871755298,0.0,0.0,0.0,0.0,0.0,0.0,-87.19239820777602,1.0,-9.617168339559612,1.0,-87.05741257870159,1.0,1
221,2026-01-02 15:33:54.510632,8.161460048101642,8.27951835689467,58.91822243239291,58.93439905383438,58.95561678370569,59.57436637068922,58.95732559764394,7.662325858336788,58.91822246114304,59.574366631002285,0.0,0.0,0.0,0.0,0.0,0.0,-87.1884173051285,1.0,-9.615447337978367,1.0,-87.06139927596723,1.0,1
222,2026-01-02 15:34:00.749951,8.068077668078745,8.18627201671498,58.82489197634857,58.84107905449603,58.8622746450582,59.48112001840942,58.863983015115465,7.568983275797085,58.82489200509385,59.481120278733684,0.0,0.0,0.0,0.0,0.0,0.0,-87.18465949527854,1.0,-9.613827742214198,1.0,-87.0651425992719,1.0,1
223,2026-01-02 15:34:06.923845,7.974699308473998,8.093021665011916,58.73156241539716,58.747759342531346,58.76893412021465,59.387869655301365,58.770642073029826,7.475642333700894,58.73156244413791,59.38786991563618,0.0,0.0,0.0,0.0,0.0,0.0,-87.18113057284427,1.0,-9.612309552267106,1.0,-87.06867152170616,1.0,1
224,2026-01-02 15:34:13.041299,7.881324728992034,7.999767532369602,58.63823374804604,58.654439944944535,58.67559515461886,59.294615511941444,58.677302715202785,7.382302975863917,58.63823377678251,59.294615772286186,0.0,0.0,0.0,0.0,0.0,0.0,-87.17780735935321,1.0,-9.610881178900854,1.0,-87.07199183788816,1.0,1
225,2026-01-02 15:34:19.176705,7.787953707913117,7.906509846788034,58.54490595030776,58.561120868749924,58.58225763876209,59.20135781626407,58.58396482982796,7.288965090479749,58.54490597904019,59.20135807661815,0.0,0.0,0.0,0.0,0.0,0.0,-87.17468116287819,1.0,-9.609528135570145,1.0,-87.07511513705413,1.0,1
226,2026-01-02 15:34:25.339034,7.6945860346011905,7.813248814500028,58.451578882119584,58.46780201666135,58.48892146499941,59.108096774465004,58.49062830896127,7.195628569604263,58.45157891084823,59.10809703482788,0.0,0.0,0.0,0.0,0.0,0.0,-87.17174039418296,1.0,-9.608262011511215,1.0,-87.07805590574935,1.0,1
227,2026-01-02 15:34:31.578708,7.60122150877659,7.719984629438207,58.358252576484986,58.37448344145377,58.39558658939768,59.014832580479705,58.39729310677639,7.102293367411126,58.35825260521008,59.01483284085084,0.0,0.0,0.0,0.0,0.0,0.0,-87.16897925864941,1.0,-9.607074114796887,1.0,-87.08081993859196,1.0,1
228,2026-01-02 15:34:37.878674,7.507859945748107,7.626717486461582,58.23967836377735,58.25622512033561,58.279061184752855,58.92155931047754,58.28085804721417,6.985858314289451,58.23967839334314,58.92155957646683,0.0,0.0,0.0,0.0,0.0,0.0,-89.3230126519029,1.0,-9.88824347246009,1.0,-88.95980309091556,1.0,1
229,2026-01-02 15:34:44.158644,7.41219131680354,7.531437869737724,58.144158467365315,58.16073488899242,58.18350780628844,58.82627965913938,58.18530339490142,6.890303661945209,58.14415849691753,58.826279925160144,0.0,0.0,0.0,0.0,0.0,0.0,-89.31248093347222,1.0,-9.883703389164111,1.0,-88.97032901472812,1.0,1
230,2026-01-02 15:34:50.197935,7.316533966913554,7.436146985980468,58.04864117249229,58.06524557252206,58.08795900397643,58.73098874273818,58.089753393557075,6.7947536605712155,58.04864120203173,58.73098900878859,0.0,0.0,0.0,0.0,0.0,0.0,-89.30256344456211,1.0,-9.879432755610651,1.0,-88.98024650363823,1.0,1
231,2026-01-02 15:34:56.287617,7.220887241793572,7.340845478165078,57.95312643218234,57.9697571965672,57.99241456132399,58.63568720419255,57.99420782138915,6.699208088375343,57.95312646170974,58.63568747027089,0.0,0.0,0.0,0.0,0.0,0.0,-89.2932167255367,1.0,-9.875405496018175,1.0,-88.98958453073647,1.0,1
232,2026-01-02 15:35:02.276904,7.125250529154133,7.24553397003629,57.85761382339076,57.8742694649891,57.896874070944676,58.54037566708274,57.89866626849321,6.603666535453107,57.85761385290683,58.5403759331874,0.0,0.0,0.0,0.0,0.0,0.0,-89.28442339254161,1.0,-9.871615815768564,1.0,-88.99838945296779,1.0,1
233,2026-01-02 15:35:08.343180,7.0296232365797255,7.15021303163988,57.762103496743684,57.77878257813424,57.80133743992403,58.44505470140318,57.8031286361661,6.50812890310122,57.76210352624907,58.44505496753262,0.0,0.0,0.0,0.0,0.0,0.0,-89.27613419132285,1.0,-9.868040536389344,1.0,-89.00667575687748,1.0,1
234,2026-01-02 15:35:14.489925,6.934004820383009,7.054883216177422,57.66659530244162,57.683296471206106,57.70580445645793,58.34972486025134,57.7075947095272,6.412594976438967,57.66659533193693,58.34972512640411,0.0,0.0,0.0,0.0,0.0,0.0,-89.26832594340794,1.0,-9.864673863262396,1.0,-89.01447821017427,1.0,1
235,2026-01-02 15:35:20.503424,6.838394769304997,6.959545042852925,57.571089079525876,57.5878110657087,57.610274874546604,58.25438666272103,57.61206423912731,6.317064506017069,57.571089109011716,58.2543869288958,0.0,0.0,0.0,0.0,0.0,0.0,-89.26096677839723,1.0,-9.861504207151484,1.0,-89.02183447787593,1.0,1
236,2026-01-02 15:35:26.683109,6.742792597897151,6.864198994906119,57.47558463155383,57.49232624784703,57.51474847949292,58.15904059196705,57.516537008097664,6.22153727496671,57.475584661030744,58.15904085816252,0.0,0.0,0.0,0.0,0.0,0.0,-89.2540364151273,1.0,-9.858519978820368,1.0,-89.0287619438368,1.0,1
237,2026-01-02 15:35:32.734548,6.647197847204917,6.768845527840394,57.38008195858369,57.396842072755106,57.41922510047607,58.0636871034034,57.42101284113519,6.126013107984715,57.38008198805219,58.06368736961839,0.0,0.0,0.0,0.0,0.0,0.0,-89.24750877781662,1.0,-9.855703794414694,1.0,-89.03528958114748,1.0,1
238,2026-01-02 15:35:38.942695,6.551610086273071,6.673485068002378,57.28458094067682,57.30135848699056,57.32370459141301,57.96832662333533,57.32549159019418,6.030491857025335,57.28458097013739,57.9683268895687,0.0,0.0,0.0,0.0,0.0,0.0,-89.24136358530177,1.0,-9.853052756625402,1.0,-89.04143477366233,1.0,1
239,2026-01-02 15:35:45.076048,6.456028912084524,6.578118028199394,57.1890814392535,57.20587541926075,57.22818674392613,57.87295956443185,57.22997304409304,5.934973310906869,57.18908146870661,57.872959830682554,0.0,0.0,0.0,0.0,0.0,0.0,-89.2355689671831,1.0,-9.850558173525314,1.0,-89.04723228909006,1.0,1
240,2026-01-02 15:35:51.241395,6.360453940551747,6.482744776176705,57.28480968581075,57.29944005077539,57.308409322512546,57.77763270349876,57.309511278736714,6.014511492612052,57.284809708234185,57.7776329242976,0.0,0.0,0.0,0.0,0.0,0.0,-71.53035378223649,1.0,-7.499490380382667,1.0,-73.84591215554792,1.0,1
241,2026-01-02 15:35:57.297704,6.283841985621246,6.403652759330784,57.20728529271516,57.22170587286451,57.23108381723374,57.69854090778615,57.23219339483935,5.937193608950222,57.207285315240455,57.69854112834945,0.0,0.0,0.0,0.0,0.0,0.0,-71.60912871825076,1.0,-7.533556940302333,1.0,-73.76713142491553,1.0,1
242,2026-01-02 15:36:03.403616,6.207145656645644,6.324645122021805,57.12973655605493,57.14396277552417,57.15372126426028,57.619533476549094,57.15483797246928,5.859838186799875,57.129736578675185,57.61953369689268,0.0,0.0,0.0,0.0,0.0,0.0,-71.68261316792268,1.0,-7.565317242210767,1.0,-73.69365276986173,1.0,1
243,2026-01-02 15:36:09.758801,6.130370622831015,6.245716186254879,57.05216628592533,57.06621189297454,57.07632486864392,57.54060473281227,57.077448234424935,5.782448448960359,57.052166308634135,57.54060495295103,0.0,0.0,0.0,0.0,0.0,0.0,-71.75112004063067,1.0,-7.594930638106234,1.0,-73.62514589715374,1.0,1
244,2026-01-02 15:36:15.962057,6.053522216913457,6.166860620389075,56.9745745920676,56.98845324355861,56.99889613222832,57.46174934590288,57.00002573478421,5.705025949510713,56.974574614858966,57.46174956585053,0.0,0.0,0.0,0.0,0.0,0.0,-71.81502598655243,1.0,-7.622547788059819,1.0,-73.5612312593048,1.0,1
245,2026-01-02 15:36:22.276514,5.976605371820924,6.088073512490183,67.47070519604901,62.7222502060531,57.798422454702504,57.383182219250834,57.76334217202682,6.468341913427379,67.47070461874254,57.38318200206098,0.0,0.0,0.0,304.5032795806579,1.0,1.0,86.48827677632198,1.0,193.0794629254251,1.0,72.63889030411974,1.0,1
246,2026-01-02 15:36:28.328619,6.06923787936497,6.165872754546146,67.48933204647324,62.765852047284234,57.88177413005287,57.46098108805904,57.8470947107014,6.55209445463407,67.489331471256,57.46098087127253,0.0,0.0,0.0,303.5215161022642,1.0,1.0,85.64141651675072,1.0,192.38073048882143,1.0,72.50399159431709,1.0,1
247,2026-01-02 15:36:34.264616,6.160963362650977,6.243527512949994,67.50789084435439,62.80936123067568,57.96448921882432,57.53863543430081,57.93020013442552,6.635199880836752,67.50789027121438,57.53863521796045,0.0,0.0,0.0,302.543339462217,1.0,1.0,84.81246452447522,1.0,191.68600213333775,1.0,72.35477728045225,1.0,1
248,2026-01-02 15:36:40.386520,6.2518010025723925,6.321022458086324,67.5263807133853,62.85277081671793,58.04657343085426,57.61612993088278,58.01266466419073,6.717664413029445,67.52638014231066,57.61612971502886,0.0,0.0,0.0,301.56879584795064,1.0,1.0,84.00059506641355,1.0,190.99523729664725,1.0,72.19208758215245,1.0,1
249,2026-01-02 15:36:46.417474,6.341769097589754,6.3983431597302305,67.5448014987117,62.89607465533628,58.12803268919379,57.69345014997054,58.09449469664191,6.799494447859268,67.5448009296907,57.69344993464095,0.0,0.0,0.0,300.59789342134985,1.0,1.0,83.20506063682842,1.0,190.3084012110412,1.0,72.01672505402712,1.0,1
